Composite.Element.REF	TCGA-FF-8041-01	TCGA-FF-8042-01	TCGA-FF-8043-01	TCGA-FF-8046-01	TCGA-FF-8047-01	TCGA-FF-8061-01	TCGA-FF-8062-01	TCGA-G8-6325-01	TCGA-G8-6326-01	TCGA-G8-6906-01	TCGA-G8-6914-01	TCGA-FA-8693-01	TCGA-FM-8000-01	TCGA-FA-A82F-01	TCGA-FA-A86F-01	TCGA-FA-A7Q1-01	TCGA-FF-A7CW-01	TCGA-FA-A4BB-01	TCGA-FA-A7DS-01	TCGA-FA-A4XK-01	TCGA-RQ-A68N-01	TCGA-FA-A6HN-01	TCGA-FA-A6HO-01	TCGA-RQ-A6JB-01	TCGA-FF-A7CR-01	TCGA-FF-A7CX-01	TCGA-VB-A8QN-01	TCGA-GS-A9TT-01	TCGA-GS-A9TV-01	TCGA-GS-A9TW-01	TCGA-GS-A9TX-01	TCGA-GS-A9TZ-01	TCGA-GS-A9U4-01
TSC1|TSC1	1.909744081	1.86746219	2.046383095	1.872830831	1.804388174	2.335121463	1.663762092	1.687030817	0.494331097	2.100022107	1.933424401	1.930111161	2.298753548	1.962374983	1.731524649	1.910799984	1.737980767	1.887144908	1.875001058	2.125789713	1.542898527	1.923317149	1.605662187	1.301997679	1.68264892	1.821083006	2.002838065	1.609159255	2.046485844	2.03366465	2.134779516	1.928122811	1.671264378
TSC2|Tuberin_pT1462	-0.955564619	-0.66762138	-0.876331879	-0.805822832	-0.182995818	-0.874527387	-0.438970533	-0.98861674	-1.117864471	-0.629565318	-0.79255036	-1.163285197	-0.524178962	-0.994232277	-0.40516727	-0.350126635	-0.56064639	-0.973643871	-1.166876508	-1.277147575	-1.188770964	-0.587190839	-0.475263107	-1.096641228	-0.691433606	-0.942365433	-1.249760518	-0.847483204	-0.696284849	-1.051344215	-0.093774304	-0.982596528	-0.919466052
VHL|VHL	-2.656404724	-2.689133084	-2.407031904	-1.814704892	-1.534235561	-2.46116556	-2.326110151	-2.543762912	-3.141908917	-2.921873585	-2.482846874	-1.73105077	-1.595781114	-1.999030684	-2.68880173	-1.668737931	-2.114716116	-2.281122312	-2.759032541	-2.357256062	-2.499910424	-1.756823327	-1.846396824	-2.618436969	-1.262858227	-2.640485152	-3.037683618	-2.578438925	-1.859645973	-2.333613377	-1.356643043	-2.564995034	-2.616924082
XBP1|XBP1	-1.118612677	-1.031870349	-0.912259723	-0.536102897	-1.045748663	-0.454466477	-0.89246361	-1.358065264	-0.333094692	-1.352042883	-0.551887537	-0.964416351	-0.189668366	-0.476339462	-0.94916953	-1.005268612	-0.728156789	-0.542975907	-1.24868445	-1.360655364	-1.485455488	-0.9197695	-1.227737584	-0.608910749	-1.482081231	-0.684492252	-1.38590426	-1.149352746	-1.095105011	-1.367048162	-1.095195388	-0.982102277	-0.588502881
TUBA1B|Acetyl-a-Tubulin-Lys40	0.365576638	1.426045476	1.271276079	1.490945546	-0.498897135	0.29267744	-0.32884374	0.40522767	-0.220293125	-0.013016882	-0.03827931	1.1728977	0.862291464	1.602960823	0.378029846	0.716932449	0.186368977	0.540713973	0.386055705	0.730389482	1.283909795	0.185683943	0.566669753	0.713513503	0.234943235	0.480038517	1.821133732	0.941758137	0.087932734	0.865910136	0.752278438	-0.692248354	1.765680178
SQSTM1|p62-LCK-ligand	1.935972915	1.384458904	1.277200662	0.489576663	0.583713525	1.360695427	0.416081908	1.453185847	0.205382446	0.710467406	0.999826987	1.010773381	1.390055775	-0.130102764	0.102528428	-0.249143538	1.16167786	1.122081916	1.059126008	1.703680318	0.410104387	-0.025322571	0.388998616	-0.076747351	-0.070188397	0.610129551	0.54396458	0.885795338	0.900888418	1.536643912	0.324990834	1.832709269	-0.20656212
YWHAB|14-3-3_beta	-0.60433534	-0.706851643	-0.470321775	-0.661495829	-0.601023558	-0.556581939	-0.68960076	-0.577958849	-0.47271297	-0.678323063	-0.658296053	-0.62198568	-0.57389689	-0.457010285	-0.555114583	-0.591223394	-0.720410346	-0.598483378	-0.726689179	-0.648141755	-0.719315508	-0.554872366	-0.660169668	-0.613354455	-0.82643742	-0.6324993	-0.759610894	-0.736285062	-0.681608815	-0.741289874	-0.55668999	-0.547202484	-0.478557578
YWHAZ|14-3-3_zeta	1.127180962	0.77141912	1.542136027	1.171815172	1.160799564	1.249383475	0.911767002	1.227128108	1.681699827	1.504401996	1.063242941	1.383239354	1.194318843	1.396580929	1.521362924	1.055384932	0.765956388	1.448230741	1.066457286	1.432166135	0.888195096	1.573720204	1.023907519	1.297609062	0.930819078	1.482788635	0.862210902	0.796056618	1.414055466	1.364630598	1.559627687	1.657077692	0.910530983
ACVRL1|ACVRL1	-0.577728085	-0.501558116	-0.548720862	-0.555670512	-0.541079444	-0.504719117	-0.694178005	-0.37487592	-0.181143902	-0.526282518	-0.587034911	-0.31921213	-0.776740652	-0.227925442	-0.548191119	-0.358337802	-0.625873862	-0.443259781	-0.291608343	-0.548778415	-0.337748797	-0.47257983	-0.445686046	-0.473280582	-0.556776227	-0.444656858	-0.597732722	-0.581532502	-0.379238549	-0.420311869	-0.62772048	-0.615480271	-0.397137864
DIRAS3|DIRAS3	-3.234212558	-3.200821111	-3.168036146	-3.127444837	-3.054285881	-3.176951742	-3.207499179	-3.070682274	-3.157075511	-3.257204507	-3.187927427	-3.106727086	-3.219645327	-2.986444846	-3.216058819	-2.819045174	-3.176560637	-3.065457634	-3.175636796	-3.219703986	-3.171870494	-3.107003827	-3.028863274	-3.067594311	-3.314112461	-3.1239919	-3.249672646	-3.198546409	-3.1443066	-3.213887406	-3.157647416	-3.300517653	-3.155544675
ANXA1|Annexin-1	-1.366562631	-1.084514444	-1.036478036	-0.864426953	-1.259082721	-1.200993728	-0.474223507	-0.677626104	-1.537043783	-1.180802288	-0.557511766	0.101013723	-1.434885251	-0.089360186	-1.516833895	-0.378044237	-0.813853566	-0.131152052	-0.897473208	-0.722605136	-0.222589819	-1.072778478	-0.922426697	-0.91890803	-1.290004455	-0.868259649	-0.912188055	-1.11947144	-0.289701558	-0.244641194	-0.944352858	-1.33245165	0.456279513
PREX1|PREX1	0.456258642	-0.61206007	1.597804807	0.024342425	-0.369401028	0.170226919	0.730133326	1.612217633	-0.174380302	0.430128279	0.423683442	1.10619798	0.364701373	0.595622911	0.972139066	-0.117512042	0.221014185	1.764849814	0.053871586	0.455096195	0.827750414	1.531397308	0.729581369	-0.625339837	1.081941788	0.517219218	0.609963527	0.489998968	1.634565241	0.073331147	0.872676777	0.286435585	0.538217006
ERCC1|ERCC1	-0.335599984	-0.592496864	-0.446854519	-0.535293523	-0.358527184	-0.571721151	-0.664688286	-0.429549246	-0.845993463	-0.582856346	-0.625802615	-0.552187416	-0.340780233	-0.76677143	-0.516712302	-0.425093029	-0.562514071	-0.856730351	-0.43142201	-0.519383332	-0.362164356	-0.397731948	-0.535224968	-0.628917202	-0.310330515	-0.456768051	-0.458819951	-0.442254221	-0.42110445	-0.32645924	-0.423041164	-0.37989784	-0.62384055
MSH2|MSH2	0.163602656	0.341345651	-0.233068664	0.344779653	0.341947939	0.014912214	-0.503769137	-0.430316504	-1.26941499	-0.748761703	-0.129025907	-0.320554053	-0.042812933	-0.023362934	-0.861272996	0.08407118	-0.386340894	-0.555115597	-0.153245131	-0.153652368	-0.424033711	-0.369097578	-0.62309974	-0.756389824	-0.511333978	-0.213677595	0.048722247	-0.495649514	-0.644720332	-0.064453831	-0.17984513	-0.753661062	-1.32790512
MSH6|MSH6	1.832674521	1.824930295	0.729568504	1.65223139	1.198398682	1.279997415	0.610039844	1.026012223	-0.311089814	0.635428203	0.833680289	0.307654139	1.288742723	0.391015573	-0.13674677	0.67710831	0.746527651	-0.079531573	0.943731048	1.239921322	0.174711408	0.201966056	0.276991128	0.647181384	0.570183713	0.686612134	1.461998506	1.38387426	0.231557333	1.304059756	1.39147426	1.704536432	-0.316207357
DIABLO|Smac	0.664096759	0.926868031	1.056994819	0.360618483	0.777394694	0.333152442	-0.258576855	0.329242429	0.7624702	0.262216143	-0.088251717	-0.061377466	0.248854343	-0.090354918	0.273356894	0.936921068	-0.025362586	0.641351977	-0.889931265	-0.058432721	0.13710739	0.377177163	-0.141344182	0.556943504	0.006851573	0.595466196	0.036770883	0.367524997	0.1780357	0.072304931	0.500582111	0.981067688	-1.422661711
ADAR|ADAR1	-1.571577742	-1.626567714	-1.653933062	-1.452838628	-1.107660923	-1.38784794	-1.885212472	-1.409321468	-1.663793716	-1.771051521	-1.553614598	-1.642765376	-1.577741843	-1.815139051	-1.882655802	-2.068510846	-1.821530517	-1.922052584	-1.446870033	-1.579297085	-1.702668298	-1.665646748	-1.862293926	-1.98743074	-1.969489509	-1.745755367	-1.616126836	-1.844036295	-1.600909287	-1.382727883	-1.507499836	-1.530915356	-2.198450489
CTNNA1|alpha-Catenin	-0.514245077	0.081014964	-0.420347631	0.14756948	0.718792951	-0.170640058	-0.148470019	-0.133987331	3.003917114	-0.861214519	0.292955149	0.012588388	-0.620239502	0.785979838	0.065716715	0.491458652	-0.305028963	0.650519366	-0.751179753	0.007890108	-0.218316147	0.031313173	-0.234751394	1.153345286	-0.67863644	0.719264056	-0.824295296	-0.248504949	-0.768731833	0.039005371	0.09097534	-0.719217254	-0.51462231
NKX2-1|TTF1	-1.154227918	-1.057060736	-0.857527043	-0.718446845	-1.338499047	-0.772709752	-0.798394224	-1.352020342	-1.421495967	-1.537857282	-0.938090845	-1.018106714	-1.345084143	-0.978015331	-1.604706722	-1.131424011	-1.06478925	-1.295880939	-0.767373654	-1.253845638	-1.140673194	-1.26479021	-1.296806495	-1.176025896	-1.071580951	-1.042319327	-0.812670103	-1.045186136	-1.512922893	-0.897743563	-1.326094965	-1.545242472	-1.190745903
CASP3|Caspase-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CASP9|Caspase-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PARP1|PARP1	4.837386148	5.705601481	5.399044243	5.369733645	4.944971303	6.148097179	4.878277523	4.818175013	2.916870323	5.418338649	4.777431694	4.593477496	6.477835673	5.838700978	5.286170098	5.349630322	3.803063546	4.951871293	4.748855862	5.068448331	3.99050491	5.780870769	5.242531467	4.529552068	4.212964922	5.752089168	7.008887984	5.20094673	4.473847781	4.850790948	5.965405068	4.705680755	2.651794787
COPS5|JAB1	-1.813951785	-1.716082923	-1.673976077	-1.665614541	-1.493207714	-1.706867728	-1.788527916	-1.603516452	-1.469586176	-1.933983724	-1.770623645	-1.577572647	-1.851671171	-1.429714704	-1.750094721	-1.161503817	-1.730912177	-1.587916863	-1.82311984	-1.65230545	-1.774056448	-1.65647491	-1.476554483	-1.754319611	-1.766236799	-1.582356682	-1.853806863	-1.704288808	-1.595461507	-1.671638533	-1.660391418	-1.770767385	-1.809173031
